id,name,category,breadcrumbs,short_description,description,price,best_for,review_score,review_count,image_url,url,embedding,,,,,,,,,,,,
768970, Permethrin Pump Spray - 24 oz.,Health and Safety,"Camping and Hiking
/
Health and Safety
/
Insect Repellent
/
Insect Repellent for Clothing","This insect-killing repellent for your clothing is effective against ticks, chiggers, mites and mosquitoes for up to 6 weeks.","Nonaerosol pump bottle contains 24 fl. oz. of repellent, or enough to coat four full outfits; a full outfit consists of shirt, trousers and socks
One treatment will last up to 6 washings or 6 weeks before clothing has to be treated again
Effective against ticks that carry Lyme disease and Rocky Mountain Spotted Fever
Repellent should be applied outdoors and before clothing is worn; hang clothing, spray and let dry two hours (four hours in humid conditions)
Avoid contact with skin and eyes",17.95,Camping,4.7,313,https://www.rei.com/media/80bdc778-b1b4-46b2-ad2f-5b070559a417?size=2000,https://www.rei.com/product/768970/sawyer-permethrin-pump-spray-24-oz,,,,,,,,,,,,,
669627, Four Function Whistle,Health and Safety,"Camping and Hiking
/
Health and Safety
/
Emergency and Survival
/
Whistles",Clip this compact survival whistle to your pack or life jacket for added safety to your outdoor travels.,"Features a loud, pealess whistle, Fahrenheit/Celsius thermometer, magnifying lens and compass with glow-in-the-dark dial
Spring-loaded metal clip for attachment to a belt or lanyard",6.5,Backpacking,4,63,https://www.rei.com/media/8be2567f-26d6-4be9-a600-2d93104d3898?size=2000,https://www.rei.com/product/669627/coghlans-four-function-whistle,,,,,,,,,,,,,
204290, FlatPak Soap Bar Case,Health and Safety,"Camping and Hiking
/
Health and Safety
/
Camp Bathroom
/
Soap and Shampoo
/
Camping Soap","Designed for ultralight travel, the Matador FlatPak Soap Bar case is up to 3 times lighter and 6 times more compact than plastic soap bar cases. Plus, your soap dries off while it's stashed inside.","Welded CORDURA® nylon construction with proprietary Matador coating offers leakproof durability; flexible fabric design adapts to the size of the soap bar
Lightweight and compact design makes it a go-to for gram counters and minimalist travelers
Dry-Through™ Technology allows the soap bar to dry through the case
TSA-approved sizing helps you travel worry-free
Hypalon® roll-top closure offers a secure seal; YKK® buckle lets you easily hang or attach the case wherever you need to
Fits most standard soap bars up to 4 x 2.4 x 1.3 in.",13.95,Travel,4.8,72,https://www.rei.com/media/92a4928b-8812-4e06-9ff2-84591e25c0ba?size=2000,https://www.rei.com/product/204290/matador-flatpak-soap-bar-case,,,,,,,,,,,,,
245819, Wiz Kid Headlamp - Kids',Kids Camping Gear,"Camping and Hiking
/
Camp Lighting
/
Headlamps
/
LED Headlamps","A compact 40-lumen headlamp for kids who love to explore outdoors, the rechargeable Black Diamond Wiz Kid has soft, eye-friendly illumination, a child-safe closure and breakaway elastic safety strap.","2 SinglePower LEDs provide 40 lumens of proximity lighting with full strength, dimmed and strobe modes
Diffused side lighting for soft, eye-friendly illumination
Lamp head tilts in both directions so it works even when put on upside down
Rechargeable with USB-C cable
CPSIA certified with child-safe battery compartment enclosure and breakaway elastic safety strap
Battery compartment requires an opening tool that's conveniently molded onto the elastic adjuster
Powers off after 2 hours to avoid accidental battery drain
Water-resistant design with IPX4 rating is protected against splashing or sprayed water from any angle",29.95,Camping,0,0,https://www.rei.com/media/b95fc6a5-23c7-4879-b514-9330651f96c0?size=2000,https://www.rei.com/product/245819/black-diamond-wiz-kid-headlamp-kids,,,,,,,,,,,,,
231482, Honcho Poncho - Kids',Kids Camping Gear,"Camping and Hiking
/
Sleeping Gear
/
Camp Blankets","Great for s'more making, camp naps and siblings' sports games, the kids' Therm-a-Rest Honcho Poncho is insulated and water-resistant to help keep your kiddo cozy.","Perfect any time your child needs a little extra warmth (and a great option for little ones who resist restrictive jackets)
Transforms from a comfy blanket into a poncho thanks to handy side snaps under the arms
Efficient, compressible and water-resistant synthetic eraLoft™ insulation stays warm even when wet and uses hollow fibers to reduce weight without sacrificing warmth
Offers a wet-weather barrier with its hood and water-resistant, breathable shell—perfect for puddle jumping
Kangaroo pocket keeps little hands warm and top zip pocket stows essentials
Packs into its own zip storage pocket
Fits most 5-to-10-year-olds",79.95,Camping,0,0,https://www.rei.com/media/0e7fc00e-eccd-41e0-9b23-0a457b9c7836?size=2000,https://www.rei.com/product/231482/therm-a-rest-honcho-poncho-kids,,,,,,,,,,,,,
193809, Tarn Trekking Poles - Pair - Kids',Kids Camping Gear,"Camping and Hiking
/
Gadgets
/
Trekking Poles and Hiking Staffs
/
Trekking Poles",Give your little hiker two more points of contact on the trail with the kids' REI Co-op Tarn trekking poles. Oversized camlocks make the poles easily adjustable to lengthen them as your kid grows.,"Adjustment locks have oversize lever for easy adjustments between users or to adapt to slope angle
A great fit for heights under 5'7""
Trail baskets boast a generous size for flotation in soft soil and snow
Adjustable wrist straps enhance comfort
Ensure levers are fully tightened and locked before each use; levers loosen in transport and over time, so they may need to be tightened to achieve proper locking tension
REI is Climate Neutral Certified; as we work to actively reduce our footprint, we measure annual carbon emissions and purchase an equivalent amount of verified carbon credits",64.95,Hiking,4.7,11,https://www.rei.com/media/ee681140-2129-4ff3-864b-7ca22bed5358?size=2000,https://www.rei.com/product/193809/rei-co-op-tarn-trekking-poles-pair-kids,,,,,,,,,,,,,
252708, Luci Solar String Lights - 18',Camp and Hike Deals,"Camping and Hiking
/
Camp Lighting
/
Lanterns
/
Electric Lanterns","Set your backyard or backcountry vibe with these warm-white MPOWERD Luci portable solar string lights. Shatterproof, water-resistant and solar- or USB port-powered, they're always ready to hang.","20 dual-directional, energy-efficient warm white LEDs in 10 shatterproof bulbs emit 100 lumens along an 18 ft. nylon braided cord hidden within the expandable unit
Includes a second nylon-braided cord for hanging
Built-in rechargeable 2000 mAh lithium-ion battery lasts up to 20 hrs. on a single charge; an indicator shows remaining battery life
Recharge fully in 16 hrs.with a high-efficiency solar panel or in 6–8 hrs. via a 2-way USB-A or USB-C quick-charge port
Includes a built-in LED external flashlight
4 clear light modes: low, medium, high and flashlight; 6 color modes: blue, violet, turquoise, green, pink and cool white; color cycle mode
2-second quick shutoff
Durable design with an IPX4 water-resistant rating
Ideal for camping, RVing and boating, as well as watersports and backyard patios",38.73,Camping,3.2,2,https://www.rei.com/media/4c70df8b-0b8b-4fc7-929c-16c6dd527dec?size=2000,https://www.rei.com/product/252708/mpowerd-luci-solar-string-lights-18,,,,,,,,,,,,,
216203, Stargaze Reclining Camp Chair,Camp and Hike Deals,"Camping and Hiking
/
Camp Furniture
/
Camp Chairs","Offering a hammock-like experience with the easy setup of your favorite camp chair, the NEMO Stargaze reclining camp chair is made for clear evenings when stargazing—and s'mores—are on the menu.","Chair reclines to your preferred sitting angle with a smooth, easy swinging motion—simply lean back and shift your body weight
Tensioned straps support a deep reclining angle to offer you a full view of the night sky
Padded headrest can be adjusted on the fly to support a wide range of heights
Curved upright poles are engineered to more comfortably accommodate broad shoulders and create extra elbow room
2 integrated flexible cup holders keep beverages or accessories close at hand
Designed with a low center of gravity for stability on any surface, including rocky, sandy or uneven ground
Aircraft-grade aluminum suspension frame is sturdier than most camp chairs, yet still packs down quickly and compactly
Non-absorbent monofilament mesh is cool and breezy, resists bacteria, withstands sun exposure and quickly drains water if left in the rain
Updated pole design is more intuitive and cuts down on setup steps to make assembly quick and easy, with fewer pieces and anodized poles that naturally slot into place
Disassembles in a few steps and neatly fits into the included carrying case
Carrying case has an adjustable shoulder strap for easy portability",174.93,Camping,4.2,102,https://www.rei.com/media/4f849941-e575-42da-bbd3-f024c7fc4884?size=2000,https://www.rei.com/product/216203/nemo-stargaze-reclining-camp-chair?color=LAGOON,,,,,,,,,,,,,
884005, Pot Support,Camp and Hike Deals,"Camping and Hiking
/
Camp Kitchen
/
Stoves and Grills
/
Backpacking Stoves and Accessories
/
Backpacking Stove Accessories","The locking Pot Support adapts the Jetboil burner for use with the Jetboil Fluxring Fry Pan and 1.5-liter Cooking Pot (sold separately), as well as a wide variety of traditional pots and pans.","Support flanges fold so the Pot Support can be stowed inside Jetboil system cups
Locks securely to burner base",8.19,Backpacking,4.4,95,https://www.rei.com/media/fa976b08-d099-4da4-b345-de6a13a140f8?size=2000,https://www.rei.com/product/884005/jetboil-pot-support,,,,,,,,,,,,,
247832,Squeeze Water Filtration System with Cnoc Premium 2-Liter Bladder,Camp Hydration,"Camping and Hiking
/
Camp Hydration
/
Portable Water Treatment
/
Portable Water Filters
/
Gravity Water Filters","Designed to be used solo or with a crew, the Sawyer Squeeze water filtration system includes a rugged Cnoc Premium 2-liter bladder for fast, easy water refills on any backpacking adventure.","Sawyer Squeeze filter is reusable and easy to clean, lasting up to 100,000 gallons
0.1 micron ABSOLUTE hollow-fiber membrane filter removes 99.99999% of all bacteria, such as salmonella, cholera and E.coli
Filter also removes 99.9999% of all protozoa (parasites), such as giardia and cryptosporidia, and removes 100% of microplastics
Fiber walls inside the Sawyer hollow-fiber membrane filters are thicker, making them stronger than other hollow-fiber membranes which allows for more rigorous backwashing
Every Sawyer Filter is tested 3 times during the manufacturing process
Cnoc 2-liter (64 fl. oz.) bladder is made from extra-durable TPU with a wide-mouth opening for fast, easy filling
TPU bladder is BPA-free and FDA-approved
The system weighs less than 6 oz. and includes a cleaning coupling and cleaning plunger
Use as a squeeze filter or hang to use as a gravity system
Over the past 10 years, Sawyer has teamed up with over 140 charities in 80 countries to provide long-term relief domestically, internationally and in disaster situations",64.95,Backpacking,5,10,https://www.rei.com/media/f50e522f-4bad-415e-ad95-dd376cb53fe7?size=2000,https://www.rei.com/product/247832/sawyer-squeeze-water-filtration-system-with-cnoc-premium-2-liter-bladder,,,,,,,,,,,,,
103050, Squeeze Water Filter System,Camp Hydration,"Camping and Hiking
/
Camp Hydration
/
Portable Water Treatment
/
Portable Water Filters
/
Gravity Water Filters","The Sawyer Squeeze Water Filter has a field weight of only 3 oz., and it makes filtering water as simple as filling a pouch and squeezing water into your mouth. No pills, no pumps and no wait time.","Updated from the original version, the Squeeze Filter includes 2 32 fl. oz. pouches, a cleaning coupling and additional accessories for gravity and inline use
Hollow-fiber membrane filter removes 99.99999% of all bacteria, such as salmonella, cholera and E.coli; removes 99.9999% of all protozoa, such as giardia and cryptosporidia
Collapsible pouches are made from durable Mylar foil and can be reused hundreds of times
Simply fill up the included water pouches at a lake or stream, screw the hollow-fiber filter onto the pouch and squeeze the pouch to push the water through the filter
Filter has a built-in flip-top cap so you can spray water straight into your mouth or use it to fill a water bottle; squeeze filter fills most water bottles in only 30 sec.
Includes the Inline Adapters so you can use your squeeze filter inline on a hydration pack
Includes gravity tubing which allows you to hook up the Squeeze Filter as a gravity filter
Also comes with a syringe to back-flush the filter to maintain a high flow rate
Filter fits the threads on most bottles of water that you buy at a grocery store
Includes a mesh carrying case
Avoid freezing this filter; freezing may ruin the hollow-fiber membrane",45.95,Backpacking,4.2,541,https://www.rei.com/media/7d089b12-6523-4159-9f5d-d4a7b0134541?size=2000,https://www.rei.com/product/103050/sawyer-squeeze-water-filter-system,,,,,,,,,,,,,
